   2.0000000e+00	  -2.2918900e+03	
   2.0000000e+00	  -2.2398600e+03	
   2.0000000e+00	  -2.1965600e+03	
   2.0000000e+00	  -1.8835700e+03	
   2.0000000e+00	  -1.7233700e+03	
   2.0000000e+00	  -1.2615100e+03	
   2.0000000e+00	  -1.0233600e+03	
   2.0000000e+00	  -9.4219000e+02	
   2.0000000e+00	  -8.4424000e+02	
   2.0000000e+00	  -5.7622000e+02	
   2.0000000e+00	  -5.6377000e+02	
   2.0000000e+00	  -1.2718000e+02	
   2.0000000e+00	   2.9390000e+01	
   2.0000000e+00	   4.2990000e+01	
   2.0000000e+00	   6.2570000e+01	
   2.0000000e+00	   6.6670000e+01	
   2.0000000e+00	   6.8490000e+01	
   2.0000000e+00	   7.2570000e+01	
   2.0000000e+00	   7.3720000e+01	
   2.0000000e+00	   9.6520000e+01	
   2.0000000e+00	   1.1639000e+02	
   2.0000000e+00	   1.2224000e+02	
   2.0000000e+00	   1.2634000e+02	
   2.0000000e+00	   1.3214000e+02	
   2.0000000e+00	   1.4544000e+02	
   2.0000000e+00	   1.6802000e+02	
   2.0000000e+00	   2.0234000e+02	
   2.0000000e+00	   3.0151000e+02	
   2.0000000e+00	   3.6399000e+02	
   2.0000000e+00	   3.6891000e+02	
   2.0000000e+00	   3.7694000e+02	
   2.0000000e+00	   4.1921000e+02	
   2.0000000e+00	   4.5938000e+02	
   2.0000000e+00	   5.0666000e+02	
   2.0000000e+00	   5.5838000e+02	
   2.0000000e+00	   5.9388000e+02	
   2.0000000e+00	   6.3668000e+02	
   2.0000000e+00	   7.5415000e+02	
   2.0000000e+00	   8.5365000e+02	
   2.0000000e+00	   8.6220000e+02	
   2.0000000e+00	   1.0913700e+03	
   2.0000000e+00	   1.2039700e+03	
   2.0000000e+00	   1.2113900e+03	
   2.0000000e+00	   1.2229200e+03	
   2.0000000e+00	   1.2851400e+03	
   2.0000000e+00	   1.2869700e+03	
   2.0000000e+00	   1.2966700e+03	
   2.0000000e+00	   1.3052900e+03	
   2.0000000e+00	   1.3273900e+03	
   2.0000000e+00	   1.3298200e+03	
   2.0000000e+00	   1.4435200e+03	
   2.0000000e+00	   1.4454400e+03	
   2.0000000e+00	   1.4487700e+03	
   2.0000000e+00	   1.4623600e+03	
   2.0000000e+00	   1.5087600e+03	
   2.0000000e+00	   1.5100600e+03	
   2.0000000e+00	   1.5231900e+03	
   2.0000000e+00	   1.5241400e+03	
   2.0000000e+00	   1.5511400e+03	
   3.0000000e+00	  -1.0363700e+03	
   3.0000000e+00	  -8.4200000e+02	
   3.0000000e+00	  -8.0110000e+02	
   3.0000000e+00	  -7.6725000e+02	
   3.0000000e+00	  -7.4625000e+02	
   3.0000000e+00	  -7.2325000e+02	
   3.0000000e+00	  -6.6495000e+02	
   3.0000000e+00	  -6.6020000e+02	
   3.0000000e+00	  -5.7548000e+02	
   3.0000000e+00	  -5.0420000e+02	
   3.0000000e+00	  -4.5965000e+02	
   3.0000000e+00	  -3.8641000e+02	
   3.0000000e+00	  -1.5846000e+02	
   3.0000000e+00	  -1.2138000e+02	
   3.0000000e+00	  -1.2018000e+02	
   3.0000000e+00	  -1.1839000e+02	
   3.0000000e+00	  -1.1708000e+02	
   3.0000000e+00	  -1.0309000e+02	
   3.0000000e+00	  -1.0053000e+02	
   3.0000000e+00	  -9.6860000e+01	
   3.0000000e+00	  -8.8030000e+01	
   3.0000000e+00	  -8.1090000e+01	
   3.0000000e+00	  -7.8410000e+01	
   3.0000000e+00	  -6.4860000e+01	
   3.0000000e+00	  -6.0440000e+01	
   3.0000000e+00	  -5.8940000e+01	
   3.0000000e+00	  -5.4560000e+01	
   3.0000000e+00	  -5.0640000e+01	
   3.0000000e+00	  -4.4590000e+01	
   3.0000000e+00	  -2.7760000e+01	
   3.0000000e+00	  -8.0100000e+00	
   3.0000000e+00	  -1.9100000e+00	
   3.0000000e+00	   1.5240000e+01	
   3.0000000e+00	   1.7160000e+01	
   3.0000000e+00	   3.0990000e+01	
   3.0000000e+00	   3.2010000e+01	
   3.0000000e+00	   5.0060000e+01	
   3.0000000e+00	   5.6240000e+01	
   3.0000000e+00	   5.9540000e+01	
   3.0000000e+00	   6.7610000e+01	
   3.0000000e+00	   7.1040000e+01	
   3.0000000e+00	   7.5310000e+01	
   3.0000000e+00	   7.8140000e+01	
   3.0000000e+00	   8.2460000e+01	
   3.0000000e+00	   8.5760000e+01	
   3.0000000e+00	   8.7360000e+01	
   3.0000000e+00	   9.5510000e+01	
   3.0000000e+00	   1.1194000e+02	
   3.0000000e+00	   1.2486000e+02	
   3.0000000e+00	   1.9833000e+02	
   3.0000000e+00	   2.0046000e+02	
   3.0000000e+00	   2.1273000e+02	
   3.0000000e+00	   3.0941000e+02	
   3.0000000e+00	   3.5896000e+02	
   3.0000000e+00	   3.9763000e+02	
   3.0000000e+00	   4.7885000e+02	
   3.0000000e+00	   4.8158000e+02	
   3.0000000e+00	   4.8303000e+02	
   3.0000000e+00	   4.9763000e+02	
   3.0000000e+00	   5.2560000e+02	
   3.0000000e+00	   5.2745000e+02	
   3.0000000e+00	   5.4393000e+02	
   3.0000000e+00	   6.0045000e+02	
   3.0000000e+00	   6.2125000e+02	
   3.0000000e+00	   7.1915000e+02	
   3.0000000e+00	   7.7220000e+02	
   3.0000000e+00	   8.0297000e+02	
   3.0000000e+00	   8.3770000e+02	
   3.0000000e+00	   8.6109000e+02	
   3.0000000e+00	   9.3487000e+02	
   3.0000000e+00	   9.7822000e+02	
   3.0000000e+00	   1.0049900e+03	
   3.0000000e+00	   1.0387400e+03	
   3.0000000e+00	   1.1238200e+03	
   3.0000000e+00	   1.1307600e+03	
   3.0000000e+00	   1.2691400e+03	
   3.0000000e+00	   1.3089900e+03	
   3.0000000e+00	   1.3284600e+03	
   3.0000000e+00	   1.4414400e+03	
   3.0000000e+00	   1.7254300e+03	
   3.0000000e+00	   1.8076300e+03	
   3.0000000e+00	   1.8162500e+03	
   3.0000000e+00	   1.8195500e+03	
   3.0000000e+00	   1.8240500e+03	
   3.0000000e+00	   1.8614300e+03	
   3.0000000e+00	   1.8661300e+03	
   3.0000000e+00	   1.8681200e+03	
   3.0000000e+00	   1.8844000e+03	
   3.0000000e+00	   1.8889200e+03	
   3.0000000e+00	   1.9562000e+03	
   3.0000000e+00	   1.9859500e+03	
   3.0000000e+00	   1.9893200e+03	
   3.0000000e+00	   2.0557500e+03	
   3.0000000e+00	   2.0652500e+03	
   3.0000000e+00	   2.0788200e+03	
   3.0000000e+00	   2.0813700e+03	
   4.0000000e+00	  -9.2202000e+02	
   4.0000000e+00	  -8.8647000e+02	
   4.0000000e+00	  -7.6438000e+02	
   4.0000000e+00	  -7.2135000e+02	
   4.0000000e+00	  -6.9582000e+02	
   4.0000000e+00	  -6.8883000e+02	
   4.0000000e+00	  -6.7583000e+02	
   4.0000000e+00	  -6.5053000e+02	
   4.0000000e+00	  -6.4928000e+02	
   4.0000000e+00	  -6.4813000e+02	
   4.0000000e+00	  -6.4213000e+02	
   4.0000000e+00	  -5.2753000e+02	
   4.0000000e+00	  -2.8041000e+02	
