   5.0000000e+00	  -9.9759000e+02	
   5.0000000e+00	  -9.8794000e+02	
   5.0000000e+00	  -9.8091000e+02	
   5.0000000e+00	  -9.7629000e+02	
   5.0000000e+00	  -9.5991000e+02	
   5.0000000e+00	  -9.3406000e+02	
   5.0000000e+00	  -9.3274000e+02	
   5.0000000e+00	  -9.2274000e+02	
   5.0000000e+00	  -9.1396000e+02	
   5.0000000e+00	  -9.1046000e+02	
   5.0000000e+00	  -9.0734000e+02	
   5.0000000e+00	  -8.8436000e+02	
   5.0000000e+00	  -8.7351000e+02	
   5.0000000e+00	  -8.6686000e+02	
   5.0000000e+00	  -8.5849000e+02	
   5.0000000e+00	  -8.5211000e+02	
   5.0000000e+00	  -8.4596000e+02	
   5.0000000e+00	  -8.3516000e+02	
   5.0000000e+00	  -8.2011000e+02	
   5.0000000e+00	  -7.6281000e+02	
   5.0000000e+00	  -7.4086000e+02	
   5.0000000e+00	  -7.3724000e+02	
   5.0000000e+00	  -7.0574000e+02	
   5.0000000e+00	  -5.9321000e+02	
   5.0000000e+00	  -5.2341000e+02	
   5.0000000e+00	  -5.0996000e+02	
   5.0000000e+00	  -4.7466000e+02	
   5.0000000e+00	  -4.3034000e+02	
   5.0000000e+00	  -4.0996000e+02	
   5.0000000e+00	  -3.9334000e+02	
   5.0000000e+00	  -3.7286000e+02	
   5.0000000e+00	  -3.1851000e+02	
   5.0000000e+00	  -3.1676000e+02	
   5.0000000e+00	  -1.9341000e+02	
   5.0000000e+00	  -1.7286000e+02	
   5.0000000e+00	  -4.7910000e+01	
   5.0000000e+00	  -3.2810000e+01	
   5.0000000e+00	   1.3320000e+01	
   5.0000000e+00	   3.8840000e+01	
   5.0000000e+00	   4.1290000e+01	
   5.0000000e+00	   4.7740000e+01	
   5.0000000e+00	   5.5410000e+01	
   5.0000000e+00	   5.9950000e+01	
   5.0000000e+00	   6.2410000e+01	
   5.0000000e+00	   6.4740000e+01	
   5.0000000e+00	   6.8390000e+01	
   5.0000000e+00	   7.1490000e+01	
   5.0000000e+00	   7.8320000e+01	
   5.0000000e+00	   8.1390000e+01	
   5.0000000e+00	   8.3270000e+01	
   5.0000000e+00	   8.7570000e+01	
   5.0000000e+00	   8.8690000e+01	
   5.0000000e+00	   1.0804000e+02	
   5.0000000e+00	   1.1639000e+02	
   5.0000000e+00	   1.3456000e+02	
   5.0000000e+00	   1.4199000e+02	
   5.0000000e+00	   1.4702000e+02	
   5.0000000e+00	   1.8501000e+02	
   5.0000000e+00	   1.8867000e+02	
   5.0000000e+00	   2.0967000e+02	
   5.0000000e+00	   2.1414000e+02	
   5.0000000e+00	   2.2544000e+02	
   5.0000000e+00	   2.2639000e+02	
   5.0000000e+00	   2.6677000e+02	
   5.0000000e+00	   2.7702000e+02	
   5.0000000e+00	   2.9649000e+02	
   5.0000000e+00	   3.1192000e+02	
   5.0000000e+00	   3.1727000e+02	
   5.0000000e+00	   3.1919000e+02	
   5.0000000e+00	   3.3147000e+02	
   5.0000000e+00	   3.3389000e+02	
   5.0000000e+00	   3.7372000e+02	
   5.0000000e+00	   4.0057000e+02	
   5.0000000e+00	   4.0177000e+02	
   5.0000000e+00	   4.0717000e+02	
   5.0000000e+00	   4.4649000e+02	
   5.0000000e+00	   4.8104000e+02	
   5.0000000e+00	   5.0272000e+02	
   5.0000000e+00	   5.0794000e+02	
   5.0000000e+00	   5.2357000e+02	
   5.0000000e+00	   5.3894000e+02	
   5.0000000e+00	   5.4104000e+02	
   5.0000000e+00	   5.7872000e+02	
   5.0000000e+00	   5.8999000e+02	
   5.0000000e+00	   6.4637000e+02	
