   1.2000000e+01	  -2.4310800e+03	
   1.2000000e+01	  -2.3904800e+03	
   1.2000000e+01	  -2.3895000e+03	
   1.2000000e+01	  -2.3808000e+03	
   1.2000000e+01	  -2.3772300e+03	
   1.2000000e+01	  -2.3525300e+03	
   1.2000000e+01	  -2.3474800e+03	
   1.2000000e+01	  -2.3417000e+03	
   1.2000000e+01	  -2.3354300e+03	
   1.2000000e+01	  -2.3038300e+03	
   1.2000000e+01	  -2.2981700e+03	
   1.2000000e+01	  -2.2191800e+03	
   1.2000000e+01	  -2.2171000e+03	
   1.2000000e+01	  -2.2003800e+03	
   1.2000000e+01	  -2.1963300e+03	
   1.2000000e+01	  -2.1912300e+03	
   1.2000000e+01	  -2.1745300e+03	
   1.2000000e+01	  -2.1638300e+03	
   1.2000000e+01	  -2.1417300e+03	
   1.2000000e+01	  -2.1297000e+03	
   1.2000000e+01	  -2.0761000e+03	
   1.2000000e+01	  -2.0642700e+03	
   1.2000000e+01	  -2.0580800e+03	
   1.2000000e+01	  -2.0514200e+03	
   1.2000000e+01	  -2.0339300e+03	
   1.2000000e+01	  -2.0246500e+03	
   1.2000000e+01	  -2.0172000e+03	
   1.2000000e+01	  -2.0144500e+03	
   1.2000000e+01	  -1.9842300e+03	
   1.2000000e+01	  -1.9811000e+03	
   1.2000000e+01	  -1.9671800e+03	
   1.2000000e+01	  -1.9616700e+03	
   1.2000000e+01	  -1.9580700e+03	
   1.2000000e+01	  -1.9564200e+03	
   1.2000000e+01	  -1.9185000e+03	
   1.2000000e+01	  -1.9165700e+03	
   1.2000000e+01	  -1.9081500e+03	
   1.2000000e+01	  -1.9013500e+03	
   1.2000000e+01	  -1.8816200e+03	
   1.2000000e+01	  -1.8798200e+03	
   1.2000000e+01	  -1.8680500e+03	
   1.2000000e+01	  -1.8633000e+03	
   1.2000000e+01	  -1.8613200e+03	
   1.2000000e+01	  -1.8379200e+03	
   1.2000000e+01	  -1.8251500e+03	
   1.2000000e+01	  -1.8215700e+03	
   1.2000000e+01	  -1.8175700e+03	
   1.2000000e+01	  -1.8123500e+03	
   1.2000000e+01	  -1.8092000e+03	
   1.2000000e+01	  -1.8041700e+03	
   1.2000000e+01	  -1.7978200e+03	
   1.2000000e+01	  -1.7886000e+03	
   1.2000000e+01	  -1.7482700e+03	
   1.2000000e+01	  -1.7364700e+03	
   1.2000000e+01	  -1.7239500e+03	
   1.2000000e+01	  -1.7180700e+03	
   1.2000000e+01	  -1.7080700e+03	
   1.2000000e+01	  -1.7036200e+03	
   1.2000000e+01	  -1.6826200e+03	
